year,city_name,city_population,Police City Budget,Police Buget Revised
1998.0,OH: Euclid,54353.0,290.56,290560000.0
1999.0,OH: Euclid,53943.0,200.45,200450000.0
2000.0,OH: Euclid,52839.0,204.88,204880000.0
2001.0,OH: Euclid,52665.0,234.83,234830000.0
2002.0,OH: Euclid,52362.0,267.14,267140000.0
2003.0,OH: Euclid,51994.0,255.72,255720000.0
2004.0,OH: Euclid,51609.0,243.76,243760000.0
2005.0,OH: Euclid,51163.0,236.92,236920000.0
2006.0,OH: Euclid,50599.0,238.04,238040000.0
2007.0,OH: Euclid,49969.0,248.63,248630000.0
2008.0,OH: Euclid,49588.0,248.21,248210000.0
2009.0,OH: Euclid,49256.0,227.79,227790000.0
2010.0,OH: Euclid,49067.0,257.99,257990000.0
2011.0,OH: Euclid,48814.0,238.64,238640000.0
2012.0,OH: Euclid,48496.0,251.12,251120000.0
2013.0,OH: Euclid,48282.0,237.65,237650000.0
2014.0,OH: Euclid,48169.0,469.22,469220000.0
2015.0,OH: Euclid,47989.0,490.58,490580000.0
2016.0,OH: Euclid,47748.0,507.36,507360000.0
2017.0,OH: Euclid,47501.0,246.79,246790000.0
1977.0,OH: Lima,49351.0,125.97,125970000.0
1978.0,OH: Lima,48986.0,126.02,126020000.0
1979.0,OH: Lima,48046.0,143.07,143070000.0
1980.0,OH: Lima,48021.0,128.91,128910000.0
1981.0,OH: Lima,47827.0,128.89,128889999.99999999
1982.0,OH: Lima,47450.0,113.43,113430000.0
1983.0,OH: Lima,46489.0,132.13,132130000.0
1984.0,OH: Lima,45959.0,124.53,124530000.0
1985.0,OH: Lima,46102.0,125.46,125460000.0
1986.0,OH: Lima,45931.0,124.21,124210000.0
1987.0,OH: Lima,45841.0,152.04,152040000.0
1988.0,OH: Lima,45839.0,156.49,156490000.0
1989.0,OH: Lima,45848.0,165.56,165560000.0
1990.0,OH: Lima,45590.0,170.1,170100000.0
1991.0,OH: Lima,45204.0,168.73,168730000.0
1992.0,OH: Lima,44779.0,180.53,180530000.0
1993.0,OH: Lima,44411.0,174.06,174060000.0
1994.0,OH: Lima,43948.0,194.72,194720000.0
1995.0,OH: Lima,43359.0,215.52,215520000.0
1996.0,OH: Lima,42714.0,290.85,290850000.0
1997.0,OH: Lima,42206.0,216.46,216460000.0
1998.0,OH: Lima,41887.0,232.25,232250000.0
1999.0,OH: Lima,41251.0,236.3,236300000.0
2000.0,OH: Lima,40455.0,253.89,253890000.0
2001.0,OH: Lima,40337.0,267.86,267860000.0
2002.0,OH: Lima,40246.0,284.28,284280000.0
2003.0,OH: Lima,40226.0,273.66,273660000.0
2004.0,OH: Lima,39559.0,266.68,266680000.0
2005.0,OH: Lima,39171.0,266.42,266420000.00000003
2006.0,OH: Lima,39127.0,254.26,254260000.0
2007.0,OH: Lima,39015.0,253.38,253380000.0
2008.0,OH: Lima,38966.0,242.39,242390000.0
2009.0,OH: Lima,38931.0,252.31,252310000.0
2010.0,OH: Lima,38853.0,238.92,238920000.0
2011.0,OH: Lima,38578.0,241.37,241370000.0
2012.0,OH: Lima,38372.0,251.21,251210000.0
2013.0,OH: Lima,38102.0,232.74,232740000.0
2014.0,OH: Lima,37996.0,211.14,211140000.0
2015.0,OH: Lima,37893.0,209.69,209690000.0
2016.0,OH: Lima,37494.0,231.51,231510000.0
2017.0,OH: Lima,37291.0,228.5,228500000.0
1977.0,OH: Springfield,75609.0,153.86,153860000.0
1978.0,OH: Springfield,74579.0,175.78,175780000.0
1979.0,OH: Springfield,73949.0,152.04,152040000.0
1980.0,OH: Springfield,73417.0,207.25,207250000.0
1981.0,OH: Springfield,72563.0,179.72,179720000.0
1982.0,OH: Springfield,72129.0,157.7,157700000.0
1983.0,OH: Springfield,71277.0,150.58,150580000.0
1984.0,OH: Springfield,70890.0,145.03,145030000.0
1985.0,OH: Springfield,70810.0,133.8,133800000.00000001
1986.0,OH: Springfield,70738.0,137.25,137250000.0
1987.0,OH: Springfield,70836.0,139.6,139600000.0
1988.0,OH: Springfield,70829.0,156.51,156510000.0
1989.0,OH: Springfield,70999.0,150.26,150260000.0
1990.0,OH: Springfield,70808.0,177.7,177700000.0
1991.0,OH: Springfield,70711.0,201.68,201680000.0
1992.0,OH: Springfield,70372.0,192.21,192210000.0
1993.0,OH: Springfield,69942.0,205.14,205140000.0
1994.0,OH: Springfield,69419.0,192.63,192630000.0
1995.0,OH: Springfield,68855.0,196.73,196730000.0
1996.0,OH: Springfield,68162.0,195.97,195970000.0
1997.0,OH: Springfield,67714.0,207.18,207180000.0
1998.0,OH: Springfield,66912.0,221.1,221100000.0
1999.0,OH: Springfield,66365.0,215.25,215250000.0
2000.0,OH: Springfield,65742.0,215.94,215940000.0
2001.0,OH: Springfield,65884.0,230.39,230390000.0
2002.0,OH: Springfield,65251.0,249.76,249760000.0
2003.0,OH: Springfield,64753.0,248.74,248740000.0
2004.0,OH: Springfield,63601.0,249.32,249320000.0
2005.0,OH: Springfield,63189.0,228.54,228540000.0
2006.0,OH: Springfield,63139.0,224.31,224310000.0
2007.0,OH: Springfield,62515.0,241.91,241910000.0
2008.0,OH: Springfield,61893.0,249.45,249450000.0
2009.0,OH: Springfield,61505.0,237.59,237590000.0
2010.0,OH: Springfield,60986.0,274.77,274770000.0
2011.0,OH: Springfield,60533.0,256.62,256620000.0
2012.0,OH: Springfield,60260.0,219.21,219210000.0
2013.0,OH: Springfield,60077.0,242.29,242290000.0
2014.0,OH: Springfield,59870.0,238.04,238040000.0
2015.0,OH: Springfield,59730.0,239.53,239530000.0
2016.0,OH: Springfield,59442.0,244.41,244410000.0
2017.0,OH: Springfield,58893.0,420.88,420880000.0
1977.0,OH: Toledo,367224.0,192.04,192040000.0
1978.0,OH: Toledo,362617.0,200.94,200940000.0
1979.0,OH: Toledo,356746.0,187.56,187560000.0
1980.0,OH: Toledo,356360.0,175.48,175480000.0
1981.0,OH: Toledo,354635.0,170.25,170250000.0
1982.0,OH: Toledo,351953.0,163.3,163300000.0
1983.0,OH: Toledo,349283.0,175.36,175360000.0
1984.0,OH: Toledo,345826.0,230.85,230850000.0
1985.0,OH: Toledo,342729.0,248.25,248250000.0
1986.0,OH: Toledo,340471.0,266.29,266290000.00000003
1987.0,OH: Toledo,339728.0,270.07,270070000.0
1988.0,OH: Toledo,338404.0,279.73,279730000.0
1989.0,OH: Toledo,338246.0,260.08,260079999.99999997
1990.0,OH: Toledo,335339.0,247.65,247650000.0
1991.0,OH: Toledo,333030.0,242.87,242870000.0
1992.0,OH: Toledo,330982.0,238.99,238990000.0
1993.0,OH: Toledo,330005.0,232.78,232780000.0
1994.0,OH: Toledo,327439.0,259.99,259990000.0
1995.0,OH: Toledo,325560.0,244.77,244770000.0
1996.0,OH: Toledo,322938.0,276.35,276350000.0
1997.0,OH: Toledo,320764.0,267.88,267880000.0
1998.0,OH: Toledo,318914.0,293.67,293670000.0
1999.0,OH: Toledo,316813.0,302.07,302070000.0
2000.0,OH: Toledo,314693.0,294.79,294790000.0
2001.0,OH: Toledo,312816.0,295.9,295900000.0
2002.0,OH: Toledo,311102.0,313.58,313580000.0
2003.0,OH: Toledo,309000.0,256.15,256149999.99999997
2004.0,OH: Toledo,306956.0,241.86,241860000.0
2005.0,OH: Toledo,303500.0,241.81,241810000.0
2006.0,OH: Toledo,300403.0,243.41,243410000.0
2007.0,OH: Toledo,297023.0,315.87,315870000.0
2008.0,OH: Toledo,294480.0,270.09,270090000.0
2009.0,OH: Toledo,291680.0,337.34,337340000.0
2010.0,OH: Toledo,289066.0,306.15,306150000.0
2011.0,OH: Toledo,287030.0,332.06,332060000.0
2012.0,OH: Toledo,285347.0,354.15,354150000.0
2013.0,OH: Toledo,283129.0,358.07,358070000.0
2014.0,OH: Toledo,282303.0,281.48,281480000.0
2015.0,OH: Toledo,280672.0,288.16,288160000.0
2016.0,OH: Toledo,279816.0,297.43,297430000.0
2017.0,OH: Toledo,278780.0,309.9,309900000.0
1977.0,OH: Warren,59895.0,131.69,131690000.0
1978.0,OH: Warren,59455.0,132.92,132919999.99999999
1979.0,OH: Warren,59314.0,119.77,119770000.0
1980.0,OH: Warren,57434.0,131.45,131449999.99999999
1981.0,OH: Warren,56629.0,122.71,122710000.0
1982.0,OH: Warren,56068.0,96.27,96270000.0
1983.0,OH: Warren,55498.0,116.67,116670000.0
1984.0,OH: Warren,54739.0,124.0,124000000.0
1985.0,OH: Warren,54049.0,157.17,157170000.0
1986.0,OH: Warren,53474.0,170.89,170890000.0
1987.0,OH: Warren,52635.0,139.38,139380000.0
1988.0,OH: Warren,51938.0,146.17,146170000.0
1989.0,OH: Warren,51702.0,137.99,137990000.0
1990.0,OH: Warren,51350.0,131.99,131990000.00000001
1991.0,OH: Warren,50970.0,147.98,147980000.0
1992.0,OH: Warren,50700.0,135.39,135390000.0
1993.0,OH: Warren,50436.0,148.93,148930000.0
1994.0,OH: Warren,49938.0,142.68,142680000.0
1995.0,OH: Warren,50196.0,150.76,150760000.0
1996.0,OH: Warren,49740.0,158.52,158520000.0
1997.0,OH: Warren,49236.0,163.96,163960000.0
1998.0,OH: Warren,48581.0,191.48,191480000.0
1999.0,OH: Warren,47905.0,261.28,261279999.99999997
2000.0,OH: Warren,47128.0,208.95,208950000.0
2001.0,OH: Warren,47971.0,165.7,165700000.0
2002.0,OH: Warren,47429.0,170.56,170560000.0
2003.0,OH: Warren,46784.0,201.35,201350000.0
2004.0,OH: Warren,46094.0,193.94,193940000.0
2005.0,OH: Warren,45455.0,202.75,202750000.0
2006.0,OH: Warren,44724.0,193.81,193810000.0
2007.0,OH: Warren,44043.0,213.47,213470000.0
2008.0,OH: Warren,43321.0,273.39,273390000.0
2009.0,OH: Warren,42539.0,218.79,218790000.0
2010.0,OH: Warren,42025.0,192.19,192190000.0
2011.0,OH: Warren,41481.0,197.08,197080000.0
2012.0,OH: Warren,41028.0,190.97,190970000.0
2013.0,OH: Warren,40695.0,207.78,207780000.0
2014.0,OH: Warren,40695.0,185.53,185530000.0
2015.0,OH: Warren,40539.0,193.91,193910000.0
2016.0,OH: Warren,40113.0,170.46,170460000.0
2017.0,OH: Warren,39811.0,160.46,160460000.0
1977.0,OH: Youngstown,126327.0,169.51,169510000.0
1978.0,OH: Youngstown,124223.0,153.68,153680000.0
1979.0,OH: Youngstown,120479.0,134.35,134350000.0
1980.0,OH: Youngstown,117197.0,152.6,152600000.0
1981.0,OH: Youngstown,115511.0,139.07,139070000.0
1982.0,OH: Youngstown,112582.0,124.97,124970000.0
1983.0,OH: Youngstown,110853.0,192.26,192260000.0
1984.0,OH: Youngstown,108897.0,178.54,178540000.0
1985.0,OH: Youngstown,106307.0,178.72,178720000.0
1986.0,OH: Youngstown,104356.0,170.55,170550000.0
1987.0,OH: Youngstown,102114.0,153.41,153410000.0
1988.0,OH: Youngstown,100020.0,169.27,169270000.0
1989.0,OH: Youngstown,98121.0,164.62,164620000.0
1990.0,OH: Youngstown,97001.0,170.7,170700000.0
1991.0,OH: Youngstown,95751.0,174.01,174010000.0
1992.0,OH: Youngstown,93529.0,177.1,177100000.0
1993.0,OH: Youngstown,92541.0,164.5,164500000.0
1994.0,OH: Youngstown,91109.0,224.15,224150000.0
1995.0,OH: Youngstown,89287.0,227.75,227750000.0
1996.0,OH: Youngstown,87783.0,245.31,245310000.0
1997.0,OH: Youngstown,86429.0,231.83,231830000.0
1998.0,OH: Youngstown,85039.0,231.9,231900000.0
1999.0,OH: Youngstown,83996.0,257.07,257070000.0
2000.0,OH: Youngstown,82930.0,290.25,290250000.0
2001.0,OH: Youngstown,81605.0,267.86,267860000.0
2002.0,OH: Youngstown,80095.0,290.59,290590000.0
2003.0,OH: Youngstown,78453.0,296.5,296500000.0
2004.0,OH: Youngstown,77156.0,300.37,300370000.0
2005.0,OH: Youngstown,75609.0,297.52,297520000.0
2006.0,OH: Youngstown,74065.0,330.51,330510000.0
2007.0,OH: Youngstown,72662.0,325.32,325320000.0
2008.0,OH: Youngstown,70920.0,354.24,354240000.0
2009.0,OH: Youngstown,69442.0,382.24,382240000.0
2010.0,OH: Youngstown,68074.0,399.34,399340000.0
2011.0,OH: Youngstown,66881.0,306.09,306090000.0
2012.0,OH: Youngstown,66552.0,317.57,317570000.0
2013.0,OH: Youngstown,66053.0,315.81,315810000.0
2014.0,OH: Youngstown,65473.0,315.75,315750000.0
2015.0,OH: Youngstown,65145.0,330.54,330540000.0
2016.0,OH: Youngstown,64704.0,342.44,342440000.0
2017.0,OH: Youngstown,64358.0,357.39,357390000.0
1977.0,OK: Oklahoma,389447.0,127.61,127610000.0
1978.0,OK: Oklahoma,391337.0,140.39,140390000.0
1979.0,OK: Oklahoma,396415.0,149.49,149490000.0
1980.0,OK: Oklahoma,396759.0,148.81,148810000.0
1981.0,OK: Oklahoma,404014.0,153.37,153370000.0
1982.0,OK: Oklahoma,414530.0,160.2,160200000.0
1983.0,OK: Oklahoma,431201.0,144.12,144120000.0
1984.0,OK: Oklahoma,445881.0,158.16,158160000.0
1985.0,OK: Oklahoma,449030.0,151.44,151440000.0
1986.0,OK: Oklahoma,450581.0,141.29,141290000.0
1987.0,OK: Oklahoma,447771.0,147.8,147800000.0
1988.0,OK: Oklahoma,439994.0,178.21,178210000.0
1989.0,OK: Oklahoma,440705.0,315.32,315320000.0
1990.0,OK: Oklahoma,443589.0,199.61,199610000.0
1991.0,OK: Oklahoma,445645.0,237.89,237890000.0
1992.0,OK: Oklahoma,451331.0,261.35,261350000.00000003
1993.0,OK: Oklahoma,458844.0,233.12,233120000.0
1994.0,OK: Oklahoma,466338.0,232.28,232280000.0
1995.0,OK: Oklahoma,472741.0,278.54,278540000.0
1996.0,OK: Oklahoma,476083.0,270.52,270520000.0
1997.0,OK: Oklahoma,481898.0,276.1,276100000.0
1998.0,OK: Oklahoma,488167.0,273.22,273220000.0
1999.0,OK: Oklahoma,494200.0,285.66,285660000.0
2000.0,OK: Oklahoma,500801.0,294.04,294040000.0
2001.0,OK: Oklahoma,507011.0,283.25,283250000.0
2002.0,OK: Oklahoma,512224.0,292.42,292420000.0
2003.0,OK: Oklahoma,519405.0,298.6,298600000.0
2004.0,OK: Oklahoma,525008.0,278.91,278910000.0
2005.0,OK: Oklahoma,530508.0,274.66,274660000.0
2006.0,OK: Oklahoma,537870.0,281.54,281540000.0
2007.0,OK: Oklahoma,546595.0,296.42,296420000.0
2008.0,OK: Oklahoma,554280.0,306.37,306370000.0
2009.0,OK: Oklahoma,561926.0,324.21,324210000.0
2010.0,OK: Oklahoma,572448.0,320.04,320040000.0
2011.0,OK: Oklahoma,582285.0,310.6,310600000.0
2012.0,OK: Oklahoma,590824.0,279.08,279080000.0
2013.0,OK: Oklahoma,601030.0,290.76,290760000.0
2014.0,OK: Oklahoma,611999.0,336.04,336040000.0
2015.0,OK: Oklahoma,621583.0,292.35,292350000.0
2016.0,OK: Oklahoma,632193.0,290.23,290230000.0
2017.0,OK: Oklahoma,640144.0,287.38,287380000.0
1977.0,OK: Tulsa,340087.0,139.96,139960000.0
1978.0,OK: Tulsa,340767.0,118.28,118280000.0
1979.0,OK: Tulsa,342100.0,117.56,117560000.0
1980.0,OK: Tulsa,351334.0,115.13,115130000.0
1981.0,OK: Tulsa,360919.0,120.47,120470000.0
1982.0,OK: Tulsa,368404.0,137.73,137730000.0
1983.0,OK: Tulsa,377848.0,147.4,147400000.0
1984.0,OK: Tulsa,383118.0,156.03,156030000.0
1985.0,OK: Tulsa,380691.0,179.22,179220000.0
1986.0,OK: Tulsa,377277.0,219.02,219020000.0
1987.0,OK: Tulsa,377970.0,198.05,198050000.0
1988.0,OK: Tulsa,374417.0,207.5,207500000.0
1989.0,OK: Tulsa,367864.0,171.74,171740000.0
1990.0,OK: Tulsa,365964.0,188.44,188440000.0
1991.0,OK: Tulsa,368588.0,200.59,200590000.0
1992.0,OK: Tulsa,374030.0,216.33,216330000.0
1993.0,OK: Tulsa,378664.0,227.63,227630000.0
1994.0,OK: Tulsa,380943.0,244.63,244630000.0
1995.0,OK: Tulsa,381081.0,259.49,259490000.0
1996.0,OK: Tulsa,380724.0,259.62,259620000.0
1997.0,OK: Tulsa,383644.0,262.6,262600000.00000003
1998.0,OK: Tulsa,387042.0,268.55,268550000.0
1999.0,OK: Tulsa,390265.0,285.36,285360000.0
2000.0,OK: Tulsa,391489.0,306.42,306420000.0
2001.0,OK: Tulsa,392992.0,308.17,308170000.0
2002.0,OK: Tulsa,391773.0,313.59,313590000.0
2003.0,OK: Tulsa,390910.0,301.91,301910000.0
2004.0,OK: Tulsa,387595.0,281.8,281800000.0
2005.0,OK: Tulsa,383308.0,217.02,217020000.0
2006.0,OK: Tulsa,381967.0,232.45,232450000.0
2007.0,OK: Tulsa,383727.0,233.94,233940000.0
2008.0,OK: Tulsa,385779.0,234.28,234280000.0
2009.0,OK: Tulsa,387130.0,239.52,239520000.0
2010.0,OK: Tulsa,390339.0,217.51,217510000.0
2011.0,OK: Tulsa,392421.0,223.62,223620000.0
2012.0,OK: Tulsa,393111.0,236.68,236680000.0
2013.0,OK: Tulsa,394875.0,239.63,239630000.0
2014.0,OK: Tulsa,398649.0,265.22,265220000.00000003
2015.0,OK: Tulsa,400162.0,263.22,263220000.00000003
2016.0,OK: Tulsa,403733.0,261.22,261220000.00000003
2017.0,OK: Tulsa,404182.0,259.05,259050000.0
1977.0,OR: Eugene,92730.0,174.92,174920000.0
1978.0,OR: Eugene,95422.0,149.08,149080000.0
1979.0,OR: Eugene,99009.0,163.62,163620000.0
1980.0,OR: Eugene,102357.0,139.44,139440000.0
1981.0,OR: Eugene,105664.0,174.38,174380000.0
1982.0,OR: Eugene,106882.0,177.81,177810000.0
1983.0,OR: Eugene,105563.0,188.96,188960000.0
1984.0,OR: Eugene,104549.0,186.55,186550000.0
1985.0,OR: Eugene,104819.0,164.87,164870000.0
1986.0,OR: Eugene,104987.0,205.72,205720000.0
1987.0,OR: Eugene,105159.0,190.29,190290000.0
1988.0,OR: Eugene,106601.0,194.86,194860000.0
1989.0,OR: Eugene,108842.0,192.33,192330000.0
1990.0,OR: Eugene,111609.0,174.42,174420000.0
1991.0,OR: Eugene,114544.0,210.46,210460000.0
1992.0,OR: Eugene,117452.0,220.35,220350000.0
1993.0,OR: Eugene,119985.0,214.8,214800000.0
1994.0,OR: Eugene,121997.0,230.48,230480000.0
1995.0,OR: Eugene,123899.0,217.82,217820000.0
1996.0,OR: Eugene,125751.0,268.98,268980000.0
1997.0,OR: Eugene,128657.0,267.47,267470000.00000003
1998.0,OR: Eugene,132039.0,249.74,249740000.0
1999.0,OR: Eugene,134554.0,255.03,255030000.0
2000.0,OR: Eugene,136781.0,253.46,253460000.0
2001.0,OR: Eugene,139148.0,257.25,257250000.0
2002.0,OR: Eugene,140156.0,264.61,264610000.0
2003.0,OR: Eugene,141704.0,263.77,263769999.99999997
2004.0,OR: Eugene,143548.0,267.7,267700000.0
2005.0,OR: Eugene,144597.0,276.01,276010000.0
2006.0,OR: Eugene,146532.0,317.77,317770000.0
2007.0,OR: Eugene,148721.0,333.48,333480000.0
2008.0,OR: Eugene,152037.0,320.96,320960000.0
2009.0,OR: Eugene,153907.0,311.59,311590000.0
2010.0,OR: Eugene,155529.0,287.4,287400000.0
2011.0,OR: Eugene,156527.0,298.93,298930000.0
2012.0,OR: Eugene,157411.0,314.78,314780000.0
2013.0,OR: Eugene,158241.0,321.4,321400000.0
2014.0,OR: Eugene,158451.0,310.81,310810000.0
2015.0,OR: Eugene,160284.0,327.2,327200000.0
2016.0,OR: Eugene,162960.0,328.91,328910000.0
2017.0,OR: Eugene,166016.0,321.94,321940000.0
1977.0,OR: Portland,364898.0,260.14,260140000.0
1978.0,OR: Portland,366932.0,260.89,260890000.0
1979.0,OR: Portland,364705.0,247.39,247390000.0
1980.0,OR: Portland,366033.0,231.8,231800000.0
1981.0,OR: Portland,368148.0,229.75,229750000.0
1982.0,OR: Portland,380510.0,254.56,254560000.0
1983.0,OR: Portland,389855.0,249.71,249710000.0
1984.0,OR: Portland,397883.0,325.83,325830000.0
1985.0,OR: Portland,408594.0,268.72,268720000.0
1986.0,OR: Portland,419222.0,263.56,263560000.0
1987.0,OR: Portland,430908.0,295.11,295110000.0
1988.0,OR: Portland,438695.0,299.67,299670000.0
1989.0,OR: Portland,456222.0,290.5,290500000.0
1990.0,OR: Portland,469470.0,295.71,295710000.0
1991.0,OR: Portland,488449.0,237.88,237880000.0
1992.0,OR: Portland,494065.0,252.82,252820000.0
1993.0,OR: Portland,499156.0,264.35,264350000.00000003
1994.0,OR: Portland,505235.0,268.75,268750000.0
1995.0,OR: Portland,507863.0,292.5,292500000.0
1996.0,OR: Portland,511001.0,301.99,301990000.0
1997.0,OR: Portland,516652.0,294.03,294030000.0
1998.0,OR: Portland,520612.0,267.8,267800000.0
1999.0,OR: Portland,522753.0,289.67,289670000.0
2000.0,OR: Portland,525847.0,286.14,286140000.0
2001.0,OR: Portland,529845.0,262.54,262540000.00000003
2002.0,OR: Portland,535755.0,320.21,320210000.0
2003.0,OR: Portland,540833.0,295.82,295820000.0
2004.0,OR: Portland,542496.0,302.63,302630000.0
2005.0,OR: Portland,536636.0,310.41,310410000.0
2006.0,OR: Portland,538053.0,309.97,309970000.0
2007.0,OR: Portland,544669.0,308.39,308390000.0
2008.0,OR: Portland,555306.0,304.73,304730000.0
2009.0,OR: Portland,566850.0,308.52,308520000.0
2010.0,OR: Portland,578104.0,317.01,317010000.0
2011.0,OR: Portland,585436.0,307.65,307650000.0
2012.0,OR: Portland,595410.0,310.17,310170000.0
2013.0,OR: Portland,604285.0,306.46,306460000.0
2014.0,OR: Portland,609970.0,322.83,322830000.0
2015.0,OR: Portland,620647.0,324.21,324210000.0
2016.0,OR: Portland,631539.0,317.56,317560000.0
2017.0,OR: Portland,643136.0,320.24,320240000.0
1977.0,OR: Salem,78779.0,179.81,179810000.0
1978.0,OR: Salem,81308.0,197.67,197670000.0
1979.0,OR: Salem,84427.0,165.96,165960000.0
1980.0,OR: Salem,86816.0,180.41,180410000.0
1981.0,OR: Salem,89091.0,177.16,177160000.0
1982.0,OR: Salem,91531.0,184.85,184850000.0
1983.0,OR: Salem,92752.0,190.54,190540000.0
1984.0,OR: Salem,94120.0,167.46,167460000.0
1985.0,OR: Salem,95344.0,168.71,168710000.0
1986.0,OR: Salem,97056.0,181.56,181560000.0
1987.0,OR: Salem,98544.0,190.52,190520000.0
1988.0,OR: Salem,100308.0,194.23,194230000.0
1989.0,OR: Salem,103204.0,189.7,189700000.0
1990.0,OR: Salem,106174.0,197.43,197430000.0
1991.0,OR: Salem,109592.0,190.9,190900000.0
1992.0,OR: Salem,112728.0,179.09,179090000.0
1993.0,OR: Salem,115660.0,188.04,188040000.0
1994.0,OR: Salem,118735.0,189.38,189380000.0
1995.0,OR: Salem,121682.0,196.98,196980000.0
1996.0,OR: Salem,124261.0,211.78,211780000.0
1997.0,OR: Salem,126970.0,199.6,199600000.0
1998.0,OR: Salem,129968.0,203.42,203420000.0
1999.0,OR: Salem,132644.0,210.58,210580000.0
2000.0,OR: Salem,134859.0,214.5,214500000.0
2001.0,OR: Salem,137608.0,214.13,214130000.0
2002.0,OR: Salem,139308.0,215.5,215500000.0
2003.0,OR: Salem,141728.0,217.19,217190000.0
2004.0,OR: Salem,143281.0,216.85,216850000.0
2005.0,OR: Salem,144619.0,221.96,221960000.0
2006.0,OR: Salem,146011.0,209.91,209910000.0
2007.0,OR: Salem,148135.0,228.65,228650000.0
2008.0,OR: Salem,150362.0,220.82,220820000.0
2009.0,OR: Salem,151841.0,228.18,228180000.0
2010.0,OR: Salem,153654.0,225.54,225540000.0
2011.0,OR: Salem,155229.0,224.74,224740000.0
2012.0,OR: Salem,156146.0,228.78,228780000.0
2013.0,OR: Salem,157369.0,225.78,225780000.0
2014.0,OR: Salem,158843.0,229.29,229290000.0
2015.0,OR: Salem,160721.0,228.26,228260000.0
2016.0,OR: Salem,163251.0,241.21,241210000.0
2017.0,OR: Salem,166599.0,246.42,246420000.0
1977.0,PA: Altoona,59457.0,126.6,126600000.0
1978.0,PA: Altoona,59230.0,103.33,103330000.0
1979.0,PA: Altoona,58865.0,106.05,106050000.0
1980.0,PA: Altoona,58323.0,87.47,87470000.0
1981.0,PA: Altoona,57078.0,93.83,93830000.0
1982.0,PA: Altoona,56371.0,103.82,103820000.0
1983.0,PA: Altoona,56209.0,99.43,99430000.0
1984.0,PA: Altoona,55491.0,127.25,127250000.0
1985.0,PA: Altoona,54666.0,135.27,135270000.0
1986.0,PA: Altoona,54174.0,144.99,144990000.0
1987.0,PA: Altoona,53674.0,158.27,158270000.0
1988.0,PA: Altoona,53523.0,156.05,156050000.0
1989.0,PA: Altoona,53185.0,118.12,118120000.0
1990.0,PA: Altoona,52623.0,119.32,119320000.0
1991.0,PA: Altoona,52436.0,110.83,110830000.0
1992.0,PA: Altoona,52327.0,108.35,108350000.0
1993.0,PA: Altoona,52067.0,111.36,111360000.0
1994.0,PA: Altoona,51868.0,120.19,120190000.0
1995.0,PA: Altoona,51715.0,117.19,117190000.0
1996.0,PA: Altoona,51230.0,116.86,116860000.0
1997.0,PA: Altoona,50730.0,121.68,121680000.0
1998.0,PA: Altoona,50487.0,133.26,133259999.99999999
1999.0,PA: Altoona,50207.0,119.89,119890000.0
2000.0,PA: Altoona,49727.0,120.6,120600000.0
2001.0,PA: Altoona,50118.0,116.54,116540000.0
2002.0,PA: Altoona,49609.0,126.59,126590000.0
2003.0,PA: Altoona,48972.0,125.81,125810000.0
2004.0,PA: Altoona,48553.0,121.15,121150000.0
2005.0,PA: Altoona,48178.0,115.69,115690000.0
2006.0,PA: Altoona,47690.0,110.88,110880000.0
2007.0,PA: Altoona,47476.0,106.0,106000000.0
2008.0,PA: Altoona,47178.0,112.02,112020000.0
2009.0,PA: Altoona,46884.0,122.51,122510000.0
2010.0,PA: Altoona,46585.0,128.01,128009999.99999999
2011.0,PA: Altoona,45949.0,131.72,131720000.0
2012.0,PA: Altoona,45825.0,121.24,121240000.0
2013.0,PA: Altoona,45618.0,119.9,119900000.0
2014.0,PA: Altoona,45298.0,118.24,118240000.0
2015.0,PA: Altoona,45028.0,194.47,194470000.0
2016.0,PA: Altoona,44716.0,203.48,203480000.0
2017.0,PA: Altoona,44316.0,202.12,202120000.0
1977.0,PA: Chester,50178.0,225.47,225470000.0
1978.0,PA: Chester,48995.0,248.84,248840000.0
1979.0,PA: Chester,47537.0,247.59,247590000.0
1980.0,PA: Chester,46486.0,226.73,226730000.0
1981.0,PA: Chester,45794.0,193.79,193790000.0
1982.0,PA: Chester,45133.0,155.9,155900000.0
1983.0,PA: Chester,44703.0,177.38,177380000.0
1984.0,PA: Chester,44311.0,229.05,229050000.0
1985.0,PA: Chester,44037.0,242.31,242310000.0
1986.0,PA: Chester,43608.0,204.89,204890000.0
1987.0,PA: Chester,43403.0,205.97,205970000.0
1988.0,PA: Chester,43146.0,206.07,206070000.0
1989.0,PA: Chester,42756.0,221.08,221080000.0
1990.0,PA: Chester,42429.0,233.05,233050000.0
1991.0,PA: Chester,42001.0,246.95,246950000.0
1992.0,PA: Chester,41589.0,262.72,262720000.00000003
1993.0,PA: Chester,40896.0,272.89,272890000.0
1994.0,PA: Chester,40498.0,281.97,281970000.0
1995.0,PA: Chester,39883.0,291.53,291530000.0
1996.0,PA: Chester,39269.0,300.53,300530000.0
1997.0,PA: Chester,38807.0,310.07,310070000.0
1998.0,PA: Chester,38075.0,325.0,325000000.0
1999.0,PA: Chester,37718.0,334.62,334620000.0
2000.0,PA: Chester,37239.0,341.27,341270000.0
2001.0,PA: Chester,36910.0,351.66,351660000.0
2002.0,PA: Chester,36605.0,365.82,365820000.0
2003.0,PA: Chester,36244.0,368.93,368930000.0
